loss,accuracy,val_loss,val_accuracy
0.6164384484291077,0.8668830990791321,0.5858910083770752,0.8787878751754761
0.5934661626815796,0.8787878751754761,0.5752295255661011,0.887445867061615
0.6183260679244995,0.8722943663597107,0.6071677803993225,0.8744588494300842
0.5973592400550842,0.8744588494300842,0.5822808146476746,0.8831169009208679
0.6265155673027039,0.8679653406143188,0.5719300508499146,0.8896104097366333
0.5891050100326538,0.8722943663597107,0.6368869543075562,0.850649356842041
0.6081030964851379,0.8695887327194214,0.558423638343811,0.9047619104385376
0.6139060258865356,0.8728355169296265,0.569546103477478,0.9069263935089111
0.6025733947753906,0.8663420081138611,0.6310724020004272,0.8528138399124146
0.6079877018928528,0.8722943663597107,0.5825020670890808,0.8939393758773804
0.6124001741409302,0.8658008575439453,0.5548374056816101,0.8982684016227722
0.5999889373779297,0.8706709742546082,0.7068166732788086,0.8181818127632141
0.5893657207489014,0.8766233921051025,0.6332055926322937,0.8463203310966492
0.6012236475944519,0.8744588494300842,0.5613484978675842,0.8896104097366333
0.5821458697319031,0.8760822415351868,0.5601401329040527,0.8896104097366333
0.5941665172576904,0.8733766078948975,0.6018596291542053,0.8722943663597107
0.6141131520271301,0.8679653406143188,0.5556756854057312,0.9004328846931458
0.6016126871109009,0.8620129823684692,0.5361646413803101,0.9004328846931458
0.5715096592903137,0.8912337422370911,0.5310969352722168,0.8961039185523987
0.5619325637817383,0.8863636255264282,0.5504390001296997,0.8896104097366333
0.5725000500679016,0.8809523582458496,0.5301145911216736,0.9090909361839294
0.6057823300361633,0.8663420081138611,0.5927494764328003,0.887445867061615
0.5964045524597168,0.8701298832893372,0.6040540337562561,0.8658008575439453
0.5936645269393921,0.8760822415351868,0.5621359944343567,0.8852813839912415
0.5854949951171875,0.8858225345611572,0.5481411814689636,0.8917748928070068
0.5693023204803467,0.887445867061615,0.578633189201355,0.8787878751754761
0.5474278330802917,0.8917748928070068,0.5873518586158752,0.8852813839912415
0.581913948059082,0.8733766078948975,0.5674985647201538,0.8939393758773804
0.5869694948196411,0.8717532753944397,0.5413581728935242,0.9025974273681641
0.5850089192390442,0.8712121248245239,0.5639650225639343,0.8917748928070068
0.5582743287086487,0.8858225345611572,0.5593183636665344,0.8896104097366333
0.5504860281944275,0.8923160433769226,0.5251556038856506,0.9004328846931458
0.549894392490387,0.8847402334213257,0.5499780178070068,0.8982684016227722
0.5768822431564331,0.8777056336402893,0.5253809094429016,0.9047619104385376
0.5596741437911987,0.8852813839912415,0.5377930998802185,0.9047619104385376
0.5282463431358337,0.9069263935089111,0.5223183631896973,0.9025974273681641
0.5554887056350708,0.8820346593856812,0.571140706539154,0.8722943663597107
0.5699377059936523,0.8858225345611572,0.5323880314826965,0.8961039185523987
0.5722615718841553,0.8798701167106628,0.5653792023658752,0.8917748928070068
0.5585202574729919,0.8982684016227722,0.5459608435630798,0.8917748928070068
0.5629081130027771,0.8841991424560547,0.5359457731246948,0.8982684016227722
0.5655186176300049,0.8863636255264282,0.5331003069877625,0.8917748928070068
0.5648002028465271,0.8858225345611572,0.5299525856971741,0.9090909361839294
0.5628777742385864,0.8820346593856812,0.5552368760108948,0.9047619104385376
0.55945885181427,0.8885281682014465,0.5332199931144714,0.8939393758773804
0.5764869451522827,0.8879870176315308,0.5123965740203857,0.911255419254303
0.5560381412506104,0.8906926512718201,0.6047294735908508,0.8593073487281799
0.5679705142974854,0.8825757503509521,0.5232424736022949,0.9069263935089111
0.5573198795318604,0.8825757503509521,0.5574519634246826,0.8917748928070068
0.5585594177246094,0.886904776096344,0.5871132612228394,0.8722943663597107
0.5642525553703308,0.8831169009208679,0.5443716645240784,0.8917748928070068
0.5435235500335693,0.8928571343421936,0.5232799053192139,0.9004328846931458
0.5373709201812744,0.8906926512718201,0.5277760028839111,0.8917748928070068
0.5534417033195496,0.8885281682014465,0.5447450876235962,0.8982684016227722
0.5482545495033264,0.8912337422370911,0.5664857625961304,0.8614718317985535
0.5538108944892883,0.8923160433769226,0.5117940306663513,0.9004328846931458
0.5480760335922241,0.8944805264472961,0.5233907699584961,0.9069263935089111
0.5594311952590942,0.8933982849121094,0.5371444225311279,0.9047619104385376
0.5471617579460144,0.9015151262283325,0.5369781255722046,0.9047619104385376
0.5461876392364502,0.8917748928070068,0.5465183854103088,0.9047619104385376
0.5345634818077087,0.899350643157959,0.5622245073318481,0.8809523582458496
0.5751364827156067,0.8766233921051025,0.5640247464179993,0.8961039185523987
0.5353285074234009,0.8998917937278748,0.5675795674324036,0.8744588494300842
0.5549960732460022,0.8836579918861389,0.56053626537323,0.8787878751754761
0.5392670035362244,0.8912337422370911,0.5108937621116638,0.8917748928070068
0.5304837226867676,0.8928571343421936,0.5284482836723328,0.8917748928070068
0.5569133758544922,0.8814935088157654,0.5204022526741028,0.9047619104385376
0.5491046905517578,0.8836579918861389,0.5304584503173828,0.8896104097366333
