loss,accuracy,val_loss,val_accuracy
0.5044008493423462,0.8939393758773804,0.46603792905807495,0.911255419254303
0.4987933337688446,0.9042207598686218,0.45059454441070557,0.9242424368858337
0.4921458661556244,0.8977272510528564,0.5197975039482117,0.8852813839912415
0.48387548327445984,0.9053030014038086,0.4690096974372864,0.9090909361839294
0.47724834084510803,0.9004328846931458,0.48175373673439026,0.9047619104385376
0.5318321585655212,0.8863636255264282,0.5110713839530945,0.8917748928070068
0.4972746968269348,0.9047619104385376,0.44025543332099915,0.911255419254303
0.4844914972782135,0.9069263935089111,0.4373694956302643,0.9264069199562073
0.46499359607696533,0.9166666865348816,0.4258727729320526,0.9372294545173645
0.46322932839393616,0.9161255359649658,0.4112683832645416,0.9372294545173645
0.47772887349128723,0.9042207598686218,0.4558752179145813,0.9025974273681641
0.46821874380111694,0.9101731777191162,0.42441311478614807,0.9307359457015991
0.47108152508735657,0.9042207598686218,0.43753811717033386,0.9090909361839294
0.48593083024024963,0.9053030014038086,0.4629718065261841,0.9069263935089111
0.47502127289772034,0.9074675440788269,0.4162735044956207,0.9437229633331299
0.45819956064224243,0.9220778942108154,0.42680224776268005,0.9350649118423462
0.47030016779899597,0.911796510219574,0.4448775351047516,0.9220778942108154
0.5213145017623901,0.8906926512718201,0.4841754734516144,0.9134199023246765
0.4839147627353668,0.9139610528945923,0.4274364709854126,0.9307359457015991
0.47931909561157227,0.9134199023246765,0.4637329578399658,0.9177489280700684
0.45988625288009644,0.9134199023246765,0.487674742937088,0.8982684016227722
0.4889468848705292,0.9053030014038086,0.4388786554336548,0.9177489280700684
0.4679437279701233,0.911255419254303,0.48028790950775146,0.8917748928070068
0.5019089579582214,0.9042207598686218,0.46943584084510803,0.9155844449996948
0.4910231828689575,0.9036796689033508,0.45650342106819153,0.9242424368858337
0.4816158413887024,0.9123376607894897,0.4188448190689087,0.9372294545173645
0.4642746150493622,0.9123376607894897,0.4398688077926636,0.9177489280700684
0.4593474864959717,0.9166666865348816,0.42211151123046875,0.9372294545173645
0.4481208026409149,0.9247835278511047,0.4247477948665619,0.9220778942108154
0.47614941000938416,0.911255419254303,0.4306256175041199,0.9264069199562073
0.452294260263443,0.9209956526756287,0.4410341680049896,0.9090909361839294
0.46733424067497253,0.9161255359649658,0.4185220003128052,0.9307359457015991
0.45569872856140137,0.923160195350647,0.45227015018463135,0.9047619104385376
0.47525978088378906,0.911796510219574,0.46135327219963074,0.9134199023246765
0.48614218831062317,0.8982684016227722,0.4377983510494232,0.9220778942108154
0.4581098258495331,0.9161255359649658,0.4504958391189575,0.9069263935089111
0.47201478481292725,0.9139610528945923,0.5148816108703613,0.8939393758773804
0.4995846152305603,0.8982684016227722,0.4273480772972107,0.9372294545173645
0.4777185022830963,0.9069263935089111,0.4549451172351837,0.9199134111404419
0.4684426486492157,0.9134199023246765,0.46074095368385315,0.8961039185523987
0.4758952558040619,0.9042207598686218,0.451335072517395,0.9069263935089111
0.47382840514183044,0.9128788113594055,0.4435754716396332,0.9090909361839294
0.4809216856956482,0.9063853025436401,0.4245036840438843,0.9307359457015991
0.47507408261299133,0.9080086350440979,0.47310590744018555,0.8939393758773804
0.47355014085769653,0.9074675440788269,0.4136914610862732,0.9415584206581116
0.45779553055763245,0.9182900190353394,0.4279139041900635,0.9155844449996948
0.45190128684043884,0.9172077775001526,0.4490978717803955,0.9090909361839294
0.4670175313949585,0.9177489280700684,0.46263387799263,0.8896104097366333
0.4517236649990082,0.9220778942108154,0.4489222466945648,0.9134199023246765
0.4730530381202698,0.9047619104385376,0.4285743534564972,0.9220778942108154
0.4944514036178589,0.8933982849121094,0.45927417278289795,0.9264069199562073
0.4727744162082672,0.9123376607894897,0.4081484079360962,0.9350649118423462
